,axis,bootstrap,categorical_features,copy,criterion,dtype,fill_empty,handle_unknown,max_features,min_impurity_split,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,missing_values,n_estimators,n_jobs,n_values,oob_score,random_state,run_id,sparse,strategy,strategy_nominal,threshold,verbose,warm_start,value
699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4914893216652,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,31351.0,6070401.0,1.0,1.0,0.0,0.0,0.0,0.0,0.970901126408
700,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5066755177164,0.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8501.0,6070404.0,1.0,2.0,0.0,0.0,0.0,0.0,0.979662077597
701,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1351563285256,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,57395.0,6070414.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9712140175219
702,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5391838618614,0.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,6138.0,6070419.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9868585732165
703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1958362961786,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.0,6070422.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9777847309136
704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5036431301281,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,26323.0,6070429.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9702753441802
705,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8298872558722,0.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,59847.0,6070434.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9831038798498
706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5747736299856,0.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,62850.0,6070454.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9777847309136
707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4093536226818,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,40551.0,6070455.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9840425531915
708,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.828908813857,0.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,23872.0,6070457.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9818523153942
709,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3297829886286,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7098.0,6070461.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9846683354193
710,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8249919016326,0.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,46791.0,6070469.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9687108886108
711,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8337583945086,0.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,43858.0,6070473.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9746558197747
712,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6009276015505,0.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2633.0,6070477.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9812265331665
713,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6852921616487,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,64423.0,6070486.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9774718397997
714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1628346869869,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,56906.0,6070489.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9693366708385
715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4928310487614,0.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,30253.0,6070493.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9765331664581
716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8642297818597,0.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3002.0,6070494.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9730913642053
717,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6708076336658,0.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,61594.0,6070506.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9787234042553
718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7452608323933,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26069.0,6070511.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9784105131414
719,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1938804470957,0.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,32345.0,6070516.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9683979974969
720,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5777392583922,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,45695.0,6070522.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9840425531915
721,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5091132200679,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10319.0,6070527.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9799749687109
722,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6324640278189,0.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,60810.0,6070547.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9921777221527
723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4957700299335,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2602.0,6070550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.988423028786
724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3825589580864,0.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9371.0,6070552.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9921777221527
725,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819073281602,0.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,60243.0,6070576.0,1.0,1.0,0.0,0.0,0.0,0.0,0.979662077597
726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1015528429411,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9853.0,6070586.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9799749687109
727,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5086175719008,0.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,6070597.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9715269086358
728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276312584102,0.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2828.0,6070604.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9705882352941
729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2917078698016,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4330.0,6070605.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9812265331665
730,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4569322115074,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14624.0,6070622.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9821652065081
731,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7663500520992,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,52169.0,6070639.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9730913642053
732,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8509403017138,0.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,6070641.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9740300375469
733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6701775371019,0.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,36574.0,6070646.0,1.0,2.0,0.0,0.0,0.0,0.0,0.985607008761
734,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1231533793855,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,17082.0,6070649.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9662077596996
735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099850574166,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7492.0,6070679.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9859198998748
736,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3968973965799,0.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,48780.0,6070683.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9780976220275
737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1409131292249,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11099.0,6070689.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9687108886108
738,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8590593435164,0.0,19.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,56012.0,6070691.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9683979974969
739,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3468177561185,0.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,15569.0,6070693.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9821652065081
740,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5200600433271,0.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,32866.0,6070695.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9840425531915
741,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3850113425702,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,37976.0,6070709.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9862327909887
742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1250734167278,0.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,42313.0,6070714.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9696495619524
743,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3262601648429,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,35431.0,6070717.0,1.0,0.0,0.0,0.0,0.0,0.0,0.988423028786
744,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3106227835473,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14942.0,6070723.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9818523153942
745,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1947501538297,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,61156.0,6070727.0,1.0,2.0,0.0,0.0,0.0,0.0,0.982478097622
746,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2203796286463,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,37304.0,6070730.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9831038798498
747,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2517567772263,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,27768.0,6070731.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9771589486859
748,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.248088009086,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,50255.0,6070733.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9806007509387
749,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428195026641,0.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,51508.0,6070739.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9762202753442
750,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7869284134373,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,49610.0,6070746.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9906132665832
751,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.717043645041,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,45007.0,6070766.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9906132665832
752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227780780582,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,52801.0,6070772.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9949937421777
753,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8945834534764,0.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,17870.0,6070774.0,1.0,2.0,0.0,0.0,0.0,0.0,0.976846057572
754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2012917793434,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12906.0,6070781.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9881101376721
755,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8881976079101,0.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,53613.0,6070784.0,1.0,1.0,0.0,0.0,0.0,0.0,0.976846057572
756,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2374762118937,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,27528.0,6070787.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9896745932416
757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3900669559229,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,898.0,6070799.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9827909887359
758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8891890933044,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,47648.0,6070804.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9843554443054
759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2785459318524,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,38138.0,6070806.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9787234042553
760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4840975383243,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,57551.0,6070807.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9834167709637
761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3461562914207,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,49763.0,6070815.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9934292866083
762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7107473606837,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,49174.0,6070818.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9815394242804
763,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3294513649426,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,26735.0,6070828.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9881101376721
764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.713208207758,0.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,52060.0,6070832.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9690237797247
765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7882478657891,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,46668.0,6070835.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9953066332916
766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2035801019089,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22644.0,6070836.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9787234042553
767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7079486069649,0.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,56459.0,6070842.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9693366708385
768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855914055755,0.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,42529.0,6070851.0,1.0,2.0,0.0,0.0,0.0,0.0,0.976846057572
769,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4375212179223,0.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,33940.0,6070854.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9809136420526
770,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6631668797883,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,53992.0,6070871.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9687108886108
771,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8292887180553,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26585.0,6070878.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9818523153942
772,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4269248903406,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,52052.0,6070880.0,1.0,1.0,0.0,0.0,0.0,0.0,0.968085106383
773,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6244540373416,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30249.0,6070891.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9965581977472
774,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8352508519376,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13774.0,6070927.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9749687108886
775,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2120394497693,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,36469.0,6070936.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9865456821026
776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4504697065338,0.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,14289.0,6070938.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9746558197747
777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4667985799288,0.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,60251.0,6070940.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9924906132666
778,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3980063094075,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,39300.0,6070946.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9943679599499
779,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5990960387028,0.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,64429.0,6070953.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9821652065081
780,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1025404926886,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,38938.0,6070954.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9780976220275
781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4731449659359,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,40390.0,6070957.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9818523153942
782,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1577807223481,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7427.0,6070958.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9755944931164
783,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4356619162522,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29694.0,6070974.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9774718397997
784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7507028332594,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,45938.0,6070977.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9784105131414
785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3705880262182,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,48538.0,6070979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9809136420526
786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7735152799974,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,26673.0,6070990.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9777847309136
787,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7551497607851,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,28431.0,6070994.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9765331664581
788,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277763424821,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,25338.0,6070995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9843554443054
789,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36072158717,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,50547.0,6071005.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9809136420526
790,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4590481383265,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,31934.0,6071019.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9809136420526
791,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2243361688511,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,50864.0,6071022.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9903003754693
792,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5918186683833,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,40922.0,6071023.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9921777221527
793,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2562717221914,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5167.0,6071036.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9831038798498
794,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2820866366204,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,13887.0,6071039.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9827909887359
795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1913793612362,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22491.0,6071041.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9946808510638
796,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6889589456177,0.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,37580.0,6071044.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553
797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2496444288773,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,15926.0,6071048.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9821652065081
798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542372396882,0.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,56387.0,6071051.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9705882352941
799,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6034628744064,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,44404.0,6071053.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9799749687109
800,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7024254859107,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,23847.0,6071066.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9777847309136
801,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6370403346306,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,41346.0,6071068.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9827909887359
802,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5771520087145,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15070.0,6071071.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9815394242804
803,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3433136088362,0.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,52272.0,6071079.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9665206508135
804,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5459859174977,0.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9078.0,6071092.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9749687108886
805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7205338728339,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,51076.0,6071094.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9702753441802
806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4389094417652,0.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,37106.0,6071095.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9683979974969
807,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1382259526381,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15177.0,6071102.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9877972465582
808,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7513175918638,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29677.0,6071115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.982478097622
809,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1204292536715,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,29040.0,6071135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9662077596996
810,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4833108228602,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,57774.0,6071142.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9937421777222
811,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5706286198802,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,60748.0,6071145.0,1.0,2.0,0.0,0.0,0.0,0.0,0.976846057572
812,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7187141769752,0.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,62300.0,6071166.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9749687108886
